,Entity,Code,Date,New tests per thousand
3920,United Kingdom,GBR,"May 5, 2020",1.0290000000000001
3921,United Kingdom,GBR,"May 6, 2020",0.84
3922,United Kingdom,GBR,"May 7, 2020",0.9590000000000001
3923,United Kingdom,GBR,"May 8, 2020",0.993
3924,United Kingdom,GBR,"May 9, 2020",0.9329999999999999
3925,United Kingdom,GBR,"May 10, 2020",0.948
3926,United Kingdom,GBR,"May 11, 2020",0.9620000000000001
3927,United Kingdom,GBR,"May 12, 2020",0.89
4144,Uruguay,URY,"Mar 29, 2020",0.057999999999999996
4145,Uruguay,URY,"Mar 30, 2020",0.086
4146,Uruguay,URY,"Mar 31, 2020",0.113
4147,Uruguay,URY,"Apr 1, 2020",0.083
4148,Uruguay,URY,"Apr 2, 2020",0.102
4149,Uruguay,URY,"Apr 3, 2020",0.09300000000000001
4150,Uruguay,URY,"Apr 4, 2020",0.08
4151,Uruguay,URY,"Apr 5, 2020",0.042
4152,Uruguay,URY,"Apr 6, 2020",0.051
4153,Uruguay,URY,"Apr 7, 2020",0.098
4154,Uruguay,URY,"Apr 8, 2020",0.129
4155,Uruguay,URY,"Apr 9, 2020",0.196
4156,Uruguay,URY,"Apr 10, 2020",0.184
4157,Uruguay,URY,"Apr 11, 2020",0.17800000000000002
4158,Uruguay,URY,"Apr 12, 2020",0.19
4159,Uruguay,URY,"Apr 13, 2020",0.133
4160,Uruguay,URY,"Apr 14, 2020",0.19899999999999998
4161,Uruguay,URY,"Apr 15, 2020",0.149
4162,Uruguay,URY,"Apr 16, 2020",0.228
4163,Uruguay,URY,"Apr 17, 2020",0.147
4164,Uruguay,URY,"Apr 18, 2020",0.21
4165,Uruguay,URY,"Apr 19, 2020",0.1
4166,Uruguay,URY,"Apr 22, 2020",0.152
4167,Uruguay,URY,"Apr 23, 2020",0.175
4168,Uruguay,URY,"Apr 24, 2020",0.17600000000000002
4169,Uruguay,URY,"Apr 25, 2020",0.19899999999999998
4170,Uruguay,URY,"Apr 26, 2020",0.191
4171,Uruguay,URY,"Apr 27, 2020",0.163
4172,Uruguay,URY,"Apr 28, 2020",0.127
4173,Uruguay,URY,"Apr 29, 2020",0.183
4174,Uruguay,URY,"Apr 30, 2020",0.252
4175,Uruguay,URY,"May 1, 2020",0.21
4176,Uruguay,URY,"May 2, 2020",0.23199999999999998
4177,Uruguay,URY,"May 3, 2020",0.17600000000000002
4178,Uruguay,URY,"May 4, 2020",0.223
4179,Uruguay,URY,"May 5, 2020",0.249
4180,Uruguay,URY,"May 6, 2020",0.29
4181,Uruguay,URY,"May 7, 2020",0.243
4182,Uruguay,URY,"May 8, 2020",0.3
4183,Uruguay,URY,"May 9, 2020",0.32799999999999996
4184,Uruguay,URY,"May 10, 2020",0.179
4185,Uruguay,URY,"May 11, 2020",0.35600000000000004
4186,Vietnam,VNM,"Mar 3, 2020",0.0
4187,Vietnam,VNM,"Mar 6, 2020",0.001
4188,Vietnam,VNM,"Mar 12, 2020",0.001
4189,Vietnam,VNM,"Mar 13, 2020",0.002
4190,Vietnam,VNM,"Mar 14, 2020",0.005
4191,Vietnam,VNM,"Mar 15, 2020",0.023
4192,Vietnam,VNM,"Mar 16, 2020",0.0
4193,Vietnam,VNM,"Mar 17, 2020",0.022000000000000002
4194,Vietnam,VNM,"Mar 18, 2020",0.054000000000000006
4195,Vietnam,VNM,"Mar 25, 2020",0.064
4196,Vietnam,VNM,"Mar 26, 2020",0.013999999999999999
4197,Vietnam,VNM,"Mar 27, 2020",0.04
4198,Vietnam,VNM,"Apr 2, 2020",0.059000000000000004
4199,Vietnam,VNM,"Apr 3, 2020",0.024
4200,Vietnam,VNM,"Apr 7, 2020",0.126
4201,Vietnam,VNM,"Apr 8, 2020",0.036000000000000004
4202,Vietnam,VNM,"Apr 9, 2020",0.042
4203,Vietnam,VNM,"Apr 10, 2020",0.047
4204,Vietnam,VNM,"Apr 11, 2020",0.031
4205,Vietnam,VNM,"Apr 15, 2020",0.033
4206,Vietnam,VNM,"Apr 26, 2020",0.008
4207,Vietnam,VNM,"Apr 27, 2020",0.008
